movieId,title,genres,Year,Movies,Genre
4564,Always (1989),Drama|Fantasy|Romance,1989,Always,Drama
4565,American Ninja (1985),Action|Adventure,1985,American Ninja,Action
4566,American Ninja 2: The Confrontation (1987),Action|Adventure,1987,American Ninja 2: The Confrontation,Action
4567,American Ninja 3: Blood Hunt (1989),Action|Adventure,1989,American Ninja 3: Blood Hunt,Action
4568,Best of the Best (1989),Action,1989,Best of the Best,Action
4570,"Big Picture, The (1989)",Comedy|Drama,1989,"Big Picture, The",Comedy
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,1989,Bill & Ted's Excellent Adventure,Adventure
4572,Black Rain (1989),Action|Crime|Drama,1989,Black Rain,Action
4573,Blaze (1989),Comedy|Drama,1989,Blaze,Comedy
4574,Blind Fury (1989),Action|Thriller,1989,Blind Fury,Action
4575,Breaking In (1989),Adventure|Comedy,1989,Breaking In,Adventure
4577,Casualties of War (1989),Drama|War,1989,Casualties of War,Drama
4578,Chances Are (1989),Comedy|Romance,1989,Chances Are,Comedy
4580,Cyborg (1989),Action|Sci-Fi,1989,Cyborg,Action
4581,Dad (1989),Drama,1989,Dad,Drama
4584,Dream a Little Dream (1989),Comedy|Drama|Romance,1989,Dream a Little Dream,Comedy
4585,"Dream Team, The (1989)",Comedy,1989,"Dream Team, The",Comedy
4586,"Dry White Season, A (1989)",Drama|Thriller,1989,"Dry White Season, A",Drama
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,1988,Earth Girls Are Easy,Comedy
4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery,1983,Eddie and the Cruisers,Drama
4590,Enemies: A Love Story (1989),Drama,1989,Enemies: A Love Story,Drama
4591,Erik the Viking (1989),Adventure|Comedy|Fantasy,1989,Erik the Viking,Adventure
4593,Family Business (1989),Comedy,1989,Family Business,Comedy
4594,Farewell to the King (1989),Action|War,1989,Farewell to the King,Action
4595,Fat Man and Little Boy (1989),Drama,1989,Fat Man and Little Boy,Drama
4596,The Girl in a Swing (1988),Drama|Romance,1988,The Girl in a Swing,Drama
4597,Gleaming the Cube (1989),Action|Drama|Mystery,1989,Gleaming the Cube,Action
4598,Going Overboard (1989),Comedy,1989,Going Overboard,Comedy
4599,Great Balls of Fire! (1989),Drama,1989,Great Balls of Fire!,Drama
4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama,1989,Gross Anatomy (a.k.a. A Cut Above),Comedy
4601,Happy Together (1989),Drama|Romance,1989,Happy Together,Drama
4602,Harlem Nights (1989),Comedy|Crime|Romance,1989,Harlem Nights,Comedy
4603,Her Alibi (1989),Comedy|Romance,1989,Her Alibi,Comedy
4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy,1989,How to Get Ahead in Advertising,Comedy
4606,Immediate Family (1989),Drama,1989,Immediate Family,Drama
4608,"Innocent Man, An (1989)",Crime|Drama,1989,"Innocent Man, An",Crime
4609,Jacknife (1989),Drama,1989,Jacknife,Drama
4610,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller,1989,"January Man, The",Comedy
4612,Jesus of Montreal (JÃ©sus de MontrÃ©al) (1989),Drama,1989,Jesus of Montreal (JÃ©sus de MontrÃ©al),Drama
4613,K-9 (1989),Action|Comedy|Crime,1989,K-9,Action
4614,Kickboxer (1989),Action,1989,Kickboxer,Action
4615,Last Exit to Brooklyn (1989),Drama,1989,Last Exit to Brooklyn,Drama
4616,Lean on Me (1989),Drama,1989,Lean on Me,Drama
4617,Let It Ride (1989),Comedy,1989,Let It Ride,Comedy
4618,Leviathan (1989),Horror|Sci-Fi|Thriller,1989,Leviathan,Horror
4619,Little Monsters (1989),Comedy,1989,Little Monsters,Comedy
4620,Lock Up (1989),Action|Adventure|Crime|Drama|Thriller,1989,Lock Up,Action
4621,Look Who's Talking (1989),Comedy|Romance,1989,Look Who's Talking,Comedy
4622,Loverboy (1989),Comedy,1989,Loverboy,Comedy
4623,Major League (1989),Comedy,1989,Major League,Comedy
4624,Meet the Feebles (1989),Animation|Comedy|Musical,1989,Meet the Feebles,Animation
4625,Millennium (1989),Drama|Sci-Fi|Thriller,1989,Millennium,Drama
4627,Miss Firecracker (1989),Comedy,1989,Miss Firecracker,Comedy
4628,New York Stories (1989),Comedy|Drama,1989,New York Stories,Comedy
4629,Next of Kin (1989),Action|Crime|Thriller,1989,Next of Kin,Action
4631,Old Gringo (1989),Drama,1989,Old Gringo,Drama
4632,"Package, The (1989)",Action|Thriller,1989,"Package, The",Action
4634,Penn & Teller Get Killed (1989),Adventure|Comedy,1989,Penn & Teller Get Killed,Adventure
4635,Pink Cadillac (1989),Action|Comedy|Drama,1989,Pink Cadillac,Action
4636,"Punisher, The (1989)",Action,1989,"Punisher, The",Action
4637,Red Scorpion (1989),Action,1989,Red Scorpion,Action
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,2001,Jurassic Park III,Action
4639,America's Sweethearts (2001),Comedy|Romance,2001,America's Sweethearts,Comedy
4640,Brother (2000),Action|Crime|Thriller,2000,Brother,Action
4641,Ghost World (2001),Comedy|Drama,2001,Ghost World,Comedy
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical,2000,Hedwig and the Angry Inch,Comedy
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,2001,Planet of the Apes,Action
4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance,2000,Bread and Tulips (Pane e tulipani),Comedy
4645,Cure (1997),Crime|Horror|Thriller,1997,Cure,Crime
4649,Wet Hot American Summer (2001),Comedy,2001,Wet Hot American Summer,Comedy
4651,Renegades (1989),Action,1989,Renegades,Action
4652,"Return of Swamp Thing, The (1989)",Comedy|Horror|Sci-Fi,1989,"Return of Swamp Thing, The",Comedy
4653,"Return of the Musketeers, The (1989)",Adventure|Comedy,1989,"Return of the Musketeers, The",Adventure
4654,Road House (1989),Action|Drama,1989,Road House,Action
4655,Romero (1989),Drama,1989,Romero,Drama
4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller,1989,Santa Sangre,Drama
4659,Scandal (1989),Drama,1989,Scandal,Drama
4660,Scenes from the Class Struggle in Beverly Hills (1989),Comedy,1989,Scenes from the Class Struggle in Beverly Hills,Comedy
4661,Sea of Love (1989),Crime|Drama|Thriller,1989,Sea of Love,Crime
4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime,1989,"See No Evil, Hear No Evil",Comedy
4663,She's Out of Control (1989),Comedy,1989,She's Out of Control,Comedy
4664,Shirley Valentine (1989),Comedy|Romance,1989,Shirley Valentine,Comedy
4665,Shocker (1989),Horror,1989,Shocker,Horror
4666,Skin Deep (1989),Comedy,1989,Skin Deep,Comedy
4667,Slaves of New York (1989),Drama,1989,Slaves of New York,Drama
4668,Some Girls (1988),Comedy|Drama|Romance,1988,Some Girls,Comedy
4669,Stepfather II (1989),Horror|Thriller,1989,Stepfather II,Horror
4670,"Stepfather, The (1987)",Horror|Thriller,1987,"Stepfather, The",Horror
4672,"Tall Guy, The (1989)",Comedy|Romance,1989,"Tall Guy, The",Comedy
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller,1989,Tango & Cash,Action
4674,Tap (1989),Drama,1989,Tap,Drama
4675,Three Fugitives (1989),Action|Comedy,1989,Three Fugitives,Action
4676,Troop Beverly Hills (1989),Comedy,1989,Troop Beverly Hills,Comedy
4677,Turner & Hooch (1989),Comedy|Crime,1989,Turner & Hooch,Comedy
4678,UHF (1989),Comedy,1989,UHF,Comedy
4679,Uncle Buck (1989),Comedy,1989,Uncle Buck,Comedy
4680,Vampire's Kiss (1989),Comedy|Fantasy|Horror,1989,Vampire's Kiss,Comedy
4681,"War of the Roses, The (1989)",Comedy|Drama,1989,"War of the Roses, The",Comedy
4682,Warlock (1989),Action|Horror,1989,Warlock,Action
4683,"Wizard, The (1989)",Adventure|Children|Comedy|Drama,1989,"Wizard, The",Adventure
4684,Worth Winning (1989),Comedy,1989,Worth Winning,Comedy
4685,Warlock: The Armageddon (1993),Horror,1993,Warlock: The Armageddon,Horror
4686,Weekend at Bernie's II (1993),Adventure|Comedy,1993,Weekend at Bernie's II,Adventure
4688,Black Robe (1991),Adventure|Drama,1991,Black Robe,Adventure
4690,"Cotton Club, The (1984)",Crime|Musical,1984,"Cotton Club, The",Crime
4692,"Hotel New Hampshire, The (1984)",Drama,1984,"Hotel New Hampshire, The",Drama
4693,Idiot Box (1996),Crime|Drama,1996,Idiot Box,Crime
4695,Who'll Stop the Rain (1978),Crime|Drama,1978,Who'll Stop the Rain,Crime
4696,"Zorro, the Gay Blade (1981)",Comedy,1981,"Zorro, the Gay Blade",Comedy
4699,Original Sin (2001),Drama|Romance|Thriller,2001,Original Sin,Drama
4700,"Princess Diaries, The (2001)",Children|Comedy|Romance,2001,"Princess Diaries, The",Children
4701,Rush Hour 2 (2001),Action|Comedy,2001,Rush Hour 2,Action
4703,Chocolat (1988),Drama,1988,Chocolat,Drama
4704,Hatari! (1962),Adventure|Comedy,1962,Hatari!,Adventure
4705,"Cage aux Folles, La (1978)",Comedy,1978,"Cage aux Folles, La",Comedy
4706,"Cage aux Folles II, La (1980)",Comedy,1980,"Cage aux Folles II, La",Comedy
4708,Marat/Sade (1966),Drama|Musical,1966,Marat/Sade,Drama
4709,Paint Your Wagon (1969),Comedy|Musical|Western,1969,Paint Your Wagon,Comedy
4710,"Shootist, The (1976)",Drama|Western,1976,"Shootist, The",Drama
4711,Theremin: An Electronic Odyssey (1993),Documentary,1993,Theremin: An Electronic Odyssey,Documentary
4712,"Wild Child, The (Enfant sauvage, L') (1970)",Drama,1970,"Wild Child, The (Enfant sauvage, L')",Drama
4713,Altered States (1980),Drama|Sci-Fi,1980,Altered States,Drama
4714,Any Which Way You Can (1980),Comedy,1980,Any Which Way You Can,Comedy
4716,Bad Timing: A Sensual Obsession (1980),Drama,1980,Bad Timing: A Sensual Obsession,Drama
4718,American Pie 2 (2001),Comedy,2001,American Pie 2,Comedy
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,2001,Osmosis Jones,Action
4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller,2001,"Others, The",Drama
4721,American Outlaws (2001),Action|Comedy|Western,2001,American Outlaws,Action
4722,All Over the Guy (2001),Comedy,2001,All Over the Guy,Comedy
4723,"Deep End, The (2001)",Drama,2001,"Deep End, The",Drama
4725,Session 9 (2001),Horror|Thriller,2001,Session 9,Horror
4727,Captain Corelli's Mandolin (2001),Drama|Romance|War,2001,Captain Corelli's Mandolin,Drama
4728,Rat Race (2001),Comedy,2001,Rat Race,Comedy
4729,Aberdeen (2000),Drama,2000,Aberdeen,Drama
4731,Innocence (2000),Drama,2000,Innocence,Drama
4732,Bubble Boy (2001),Comedy,2001,Bubble Boy,Comedy
4733,"Curse of the Jade Scorpion, The (2001)",Comedy,2001,"Curse of the Jade Scorpion, The",Comedy
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,2001,Jay and Silent Bob Strike Back,Adventure
4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,2001,Ghosts of Mars,Horror
4736,Summer Catch (2001),Comedy|Drama|Romance,2001,Summer Catch,Comedy
4737,"American Rhapsody, An (2001)",Drama,2001,"American Rhapsody, An",Drama
4738,Happy Accidents (2000),Romance|Sci-Fi,2000,Happy Accidents,Romance
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance,2000,Together (Tillsammans),Comedy
4743,Tortilla Soup (2001),Comedy|Romance,2001,Tortilla Soup,Comedy
4744,Jeepers Creepers (2001),Horror,2001,Jeepers Creepers,Horror
4745,O (2001),Drama,2001,O,Drama
4746,Waking Up in Reno (2002),Comedy|Romance,2002,Waking Up in Reno,Comedy
4748,3 Ninjas (1992),Action|Children|Comedy,1992,3 Ninjas,Action
4749,3 Ninjas Kick Back (1994),Action|Children|Comedy,1994,3 Ninjas Kick Back,Action
4750,3 Ninjas Knuckle Up (1995),Action|Children,1995,3 Ninjas Knuckle Up,Action
4752,Maniac (1980),Horror,1980,Maniac,Horror
4753,Vamp (1986),Comedy|Horror,1986,Vamp,Comedy
4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,1973,"Wicker Man, The",Drama
4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance,2001,"Musketeer, The",Action
4757,Rock Star (2001),Comedy|Drama|Musical,2001,Rock Star,Comedy
4759,Two Can Play That Game (2001),Comedy|Drama,2001,Two Can Play That Game,Comedy
4760,Bounce: Behind the Velvet Rope (2000),Documentary,2000,Bounce: Behind the Velvet Rope,Documentary
4761,Diamond Men (2001),Drama,2001,Diamond Men,Drama
4765,L.I.E. (2001),Drama,2001,L.I.E.,Drama
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance,2000,"Our Lady of the Assassins (Virgen de los sicarios, La)",Crime
4767,Abbott and Costello Meet the Mummy (1955),Comedy|Horror,1955,Abbott and Costello Meet the Mummy,Comedy
4770,"Glass House, The (2001)",Thriller,2001,"Glass House, The",Thriller
4771,Hardball (2001),Drama,2001,Hardball,Drama
4772,Dinner Rush (2000),Drama,2000,Dinner Rush,Drama
4773,Haiku Tunnel (2001),Comedy,2001,Haiku Tunnel,Comedy
4775,Glitter (2001),Drama|Musical|Romance,2001,Glitter,Drama
4776,Training Day (2001),Crime|Drama|Thriller,2001,Training Day,Crime
4777,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi,2001,"American Astronaut, The",Comedy
4780,Liam (2000),Drama,2000,Liam,Drama
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,2000,"Endurance: Shackleton's Legendary Antarctic Expedition, The",Documentary
4784,"French Lieutenant's Woman, The (1981)",Drama,1981,"French Lieutenant's Woman, The",Drama
4786,"Legend of Hell House, The (1973)",Horror|Thriller,1973,"Legend of Hell House, The",Horror
4787,Little Man Tate (1991),Drama,1991,Little Man Tate,Drama
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance,1979,Moscow Does Not Believe in Tears (Moskva slezam ne verit),Drama
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,1974,Phantom of the Paradise,Comedy
4791,Valdez Is Coming (1971),Western,1971,Valdez Is Coming,Western
4792,13 Ghosts (1960),Horror,1960,13 Ghosts,Horror
4793,Montenegro (1981),Comedy|Drama,1981,Montenegro,Comedy
4795,Father Goose (1964),Adventure|Comedy|Romance|War,1964,Father Goose,Adventure
4796,"Grass Is Greener, The (1960)",Comedy|Romance,1960,"Grass Is Greener, The",Comedy
4797,"Hole in the Head, A (1959)",Comedy|Musical,1959,"Hole in the Head, A",Comedy
4798,Indiscreet (1958),Comedy|Romance,1958,Indiscreet,Comedy
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Comedy,1963,"It's a Mad, Mad, Mad, Mad World",Comedy
4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller,1937,King Solomon's Mines,Action
4801,"Little Foxes, The (1941)",Drama,1941,"Little Foxes, The",Drama
4802,Operation Petticoat (1959),Action|Comedy|Romance|War,1959,Operation Petticoat,Action
4803,Play Misty for Me (1971),Drama|Thriller,1971,Play Misty for Me,Drama
4804,Pocketful of Miracles (1961),Comedy|Drama,1961,Pocketful of Miracles,Comedy
4805,Sayonara (1957),Drama,1957,Sayonara,Drama
4808,"Vanishing, The (1993)",Mystery|Thriller,1993,"Vanishing, The",Mystery
4809,Silkwood (1983),Drama,1983,Silkwood,Drama
4810,I Never Promised You a Rose Garden (1977),Drama,1977,I Never Promised You a Rose Garden,Drama
4811,Quadrophenia (1979),Drama|Musical,1979,Quadrophenia,Drama
4812,SpaceCamp (1986),Adventure|Sci-Fi,1986,SpaceCamp,Adventure
4813,When Worlds Collide (1951),Sci-Fi,1951,When Worlds Collide,Sci-Fi
4814,Don't Say a Word (2001),Thriller,2001,Don't Say a Word,Thriller
4815,Hearts in Atlantis (2001),Drama,2001,Hearts in Atlantis,Drama
4816,Zoolander (2001),Comedy,2001,Zoolander,Comedy
4821,Joy Ride (2001),Adventure|Thriller,2001,Joy Ride,Adventure
4822,Max Keeble's Big Move (2001),Children|Comedy,2001,Max Keeble's Big Move,Children
4823,Serendipity (2001),Comedy|Romance,2001,Serendipity,Comedy
4826,"Big Red One, The (1980)",Action|Adventure|Drama|War,1980,"Big Red One, The",Action
4829,Lady in a Cage (1964),Drama|Thriller,1964,Lady in a Cage,Drama
4830,Brubaker (1980),Crime|Drama,1980,Brubaker,Crime
4831,Can't Stop the Music (1980),Comedy|Musical,1980,Can't Stop the Music,Comedy
4833,"Changeling, The (1980)",Horror|Mystery|Thriller,1980,"Changeling, The",Horror
4834,Cheech & Chong's Next Movie (1980),Comedy,1980,Cheech & Chong's Next Movie,Comedy
4835,Coal Miner's Daughter (1980),Drama,1980,Coal Miner's Daughter,Drama
4837,Cruising (1980),Crime|Drama|Thriller,1980,Cruising,Crime
4839,Death Ship (1980),Horror,1980,Death Ship,Horror
4841,Divine Madness! (1980),Comedy,1980,Divine Madness!,Comedy
4842,"Dogs of War, The (1980)",Drama|War,1980,"Dogs of War, The",Drama
4844,Bandits (2001),Comedy|Crime|Romance,2001,Bandits,Comedy
4845,Corky Romano (2001),Comedy|Crime,2001,Corky Romano,Comedy
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,1993,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau),Action
4847,Fat Girl (Ã€ ma soeur!) (2001),Drama,2001,Fat Girl (Ã€ ma soeur!),Drama
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,2001,Mulholland Drive,Crime
4849,My First Mister (2001),Comedy|Drama,2001,My First Mister,Comedy
4850,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi,1998,Spriggan (Supurigan),Action
4852,Bones (2001),Horror,2001,Bones,Horror
4855,Dirty Harry (1971),Action|Crime|Thriller,1971,Dirty Harry,Action
4857,Fiddler on the Roof (1971),Drama|Musical,1971,Fiddler on the Roof,Drama
4862,Not Without My Daughter (1991),Drama,1991,Not Without My Daughter,Drama
4863,Female Trouble (1975),Comedy|Crime,1975,Female Trouble,Comedy
4865,From Hell (2001),Crime|Horror|Mystery|Thriller,2001,From Hell,Crime
4866,"Last Castle, The (2001)",Action,2001,"Last Castle, The",Action
4867,Riding in Cars with Boys (2001),Comedy|Drama,2001,Riding in Cars with Boys,Comedy
4868,Bangkok Dangerous (2000),Action|Crime|Romance,2000,Bangkok Dangerous,Action
4870,Dancing at the Blue Iguana (2000),Drama,2000,Dancing at the Blue Iguana,Drama
4871,Focus (2001),Drama,2001,Focus,Drama
4872,Intimacy (2000),Drama,2000,Intimacy,Drama
4873,Waking Life (2001),Animation|Drama|Fantasy,2001,Waking Life,Animation
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,2001,K-PAX,Drama
4875,On the Line (2001),Comedy|Romance,2001,On the Line,Comedy
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,2001,Thirteen Ghosts (a.k.a. Thir13en Ghosts),Horror
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,2001,Donnie Darko,Drama
4879,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama,2001,High Heels and Low Lifes,Action
4880,Life as a House (2001),Drama,2001,Life as a House,Drama
4881,"Man Who Wasn't There, The (2001)",Crime|Drama,2001,"Man Who Wasn't There, The",Crime
4885,Domestic Disturbance (2001),Thriller,2001,Domestic Disturbance,Thriller
4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,2001,"Monsters, Inc.",Adventure
4887,"One, The (2001)",Action|Sci-Fi|Thriller,2001,"One, The",Action
4888,Tape (2001),Drama,2001,Tape,Drama
4889,Heist (2001),Crime|Drama,2001,Heist,Crime
4890,Shallow Hal (2001),Comedy|Fantasy|Romance,2001,Shallow Hal,Comedy
4893,When a Stranger Calls (1979),Horror|Thriller,1979,When a Stranger Calls,Horror
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,2001,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone),Adventure
4898,Novocaine (2001),Comedy|Crime|Mystery|Thriller,2001,Novocaine,Comedy
4899,Black Knight (2001),Adventure|Comedy|Fantasy,2001,Black Knight,Adventure
4900,Out Cold (2001),Comedy,2001,Out Cold,Comedy
4901,Spy Game (2001),Action|Crime|Drama|Thriller,2001,Spy Game,Action
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,2001,"Devil's Backbone, The (Espinazo del diablo, El)",Drama
4903,In the Bedroom (2001),Drama,2001,In the Bedroom,Drama
4907,Across 110th Street (1972),Action|Crime|Drama,1972,Across 110th Street,Action
4909,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi,1981,"Incredible Shrinking Woman, The",Comedy
4910,Katie Tippel (Keetje Tippel) (1975),Drama,1975,Katie Tippel (Keetje Tippel),Drama
4911,Jabberwocky (1977),Adventure|Comedy|Fantasy,1977,Jabberwocky,Adventure
